participant,target,outer_fold,outer_folds,outer_train_size,outer_test_size,low_count,high_count,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,selection_fold,tuning_best_parameters,tuning_inner_balanced_accuracy,selection_validation_ba_fixed_050,selected_candidate
P19,arousal,2,5,96,24,65,55,svm,all_eeg,all_channels,8,primary,120,2,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.6801346801346803,0.6490196078431372,False
P19,arousal,2,5,96,24,65,55,svm,all_eeg,all_channels,8,primary,120,3,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.6247474747474747,0.5357142857142857,False
P19,arousal,2,5,96,24,65,55,gnb,all_eeg,all_channels,8,primary,120,1,"{""classifier__var_smoothing"": 1e-11}",0.564057239057239,0.6686274509803922,False
P19,arousal,2,5,96,24,65,55,gnb,all_eeg,all_channels,8,primary,120,2,"{""classifier__var_smoothing"": 1e-11}",0.6112794612794613,0.6313725490196078,False
P19,arousal,2,5,96,24,65,55,gnb,all_eeg,all_channels,8,primary,120,3,"{""classifier__var_smoothing"": 1e-11}",0.5805555555555556,0.5992063492063493,False
P19,arousal,2,5,96,24,65,55,logreg,all_eeg,all_channels,10,primary,120,1,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.6079124579124578,0.6352941176470588,False
P19,arousal,2,5,96,24,65,55,logreg,all_eeg,all_channels,10,primary,120,2,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.6402356902356902,0.6529411764705882,False
P19,arousal,2,5,96,24,65,55,logreg,all_eeg,all_channels,10,primary,120,3,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.5762626262626263,0.5992063492063493,False
P19,arousal,2,5,96,24,65,55,svm,all_eeg,all_channels,10,primary,120,1,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.6156565656565657,0.6568627450980392,False
P19,arousal,2,5,96,24,65,55,svm,all_eeg,all_channels,10,primary,120,2,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.6452020202020202,0.6235294117647059,False
P19,arousal,2,5,96,24,65,55,svm,all_eeg,all_channels,10,primary,120,3,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.6053030303030303,0.5634920634920635,False
P19,arousal,2,5,96,24,65,55,gnb,all_eeg,all_channels,10,primary,120,1,"{""classifier__var_smoothing"": 1e-11}",0.5927609427609427,0.6686274509803922,True
P19,arousal,2,5,96,24,65,55,gnb,all_eeg,all_channels,10,primary,120,2,"{""classifier__var_smoothing"": 1e-11}",0.5596801346801347,0.6568627450980392,True
P19,arousal,2,5,96,24,65,55,gnb,all_eeg,all_channels,10,primary,120,3,"{""classifier__var_smoothing"": 1e-11}",0.5593434343434344,0.6904761904761905,True
P19,arousal,2,5,96,24,65,55,logreg,paper_compact,all_channels,8,secondary,64,1,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.6603535353535354,0.6313725490196078,False
P19,arousal,2,5,96,24,65,55,logreg,paper_compact,all_channels,8,secondary,64,2,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.6566498316498317,0.6901960784313725,False
P19,arousal,2,5,96,24,65,55,logreg,paper_compact,all_channels,8,secondary,64,3,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.6926767676767677,0.5515873015873016,False
P19,arousal,2,5,96,24,65,55,svm,paper_compact,all_channels,8,secondary,64,1,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.6893939393939394,0.6568627450980392,False
P19,arousal,2,5,96,24,65,55,svm,paper_compact,all_channels,8,secondary,64,2,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.7149831649831649,0.6490196078431372,False
P19,arousal,2,5,96,24,65,55,svm,paper_compact,all_channels,8,secondary,64,3,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.676010101010101,0.48809523809523814,False
P19,arousal,2,5,96,24,65,55,gnb,paper_compact,all_channels,8,secondary,64,1,"{""classifier__var_smoothing"": 1e-11}",0.5909090909090908,0.6058823529411765,False
P19,arousal,2,5,96,24,65,55,gnb,paper_compact,all_channels,8,secondary,64,2,"{""classifier__var_smoothing"": 1e-11}",0.6418350168350169,0.6313725490196078,False
P19,arousal,2,5,96,24,65,55,gnb,paper_compact,all_channels,8,secondary,64,3,"{""classifier__var_smoothing"": 1e-11}",0.6578282828282828,0.5158730158730159,False
P19,arousal,2,5,96,24,65,55,logreg,paper_compact,all_channels,10,secondary,64,1,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.6557239057239057,0.6647058823529413,False
P19,arousal,2,5,96,24,65,55,logreg,paper_compact,all_channels,10,secondary,64,2,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.6723905723905723,0.6568627450980392,False
P19,arousal,2,5,96,24,65,55,logreg,paper_compact,all_channels,10,secondary,64,3,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.676010101010101,0.6428571428571428,False
P19,arousal,2,5,96,24,65,55,svm,paper_compact,all_channels,10,secondary,64,1,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.7066498316498316,0.7196078431372549,False
P19,arousal,2,5,96,24,65,55,svm,paper_compact,all_channels,10,secondary,64,2,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.6822390572390572,0.5862745098039216,False
P19,arousal,2,5,96,24,65,55,svm,paper_compact,all_channels,10,secondary,64,3,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.6825757575757576,0.5158730158730159,False
P19,arousal,2,5,96,24,65,55,gnb,paper_compact,all_channels,10,secondary,64,1,"{""classifier__var_smoothing"": 1e-11}",0.5835016835016834,0.6058823529411765,False
P19,arousal,2,5,96,24,65,55,gnb,paper_compact,all_channels,10,secondary,64,2,"{""classifier__var_smoothing"": 1e-11}",0.6542087542087542,0.6568627450980392,False
P19,arousal,2,5,96,24,65,55,gnb,paper_compact,all_channels,10,secondary,64,3,"{""classifier__var_smoothing"": 1e-11}",0.6729797979797979,0.6071428571428572,False
P19,arousal,2,5,96,24,65,55,logreg,paper_compact,frontal_central,8,secondary,32,1,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.5921717171717172,0.723529411764706,False
P19,arousal,2,5,96,24,65,55,logreg,paper_compact,frontal_central,8,secondary,32,2,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.7186868686868687,0.5901960784313726,False
P19,arousal,2,5,96,24,65,55,logreg,paper_compact,frontal_central,8,secondary,32,3,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.6909090909090909,0.5595238095238095,False
P19,arousal,2,5,96,24,65,55,svm,paper_compact,frontal_central,8,secondary,32,1,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.6165824915824917,0.6901960784313725,False
P19,arousal,2,5,96,24,65,55,svm,paper_compact,frontal_central,8,secondary,32,2,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.7171717171717171,0.5274509803921569,False
P19,arousal,2,5,96,24,65,55,svm,paper_compact,frontal_central,8,secondary,32,3,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.7325757575757575,0.5595238095238095,False
